ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
NaN,501.489479277365,10.5158521376241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,689.162491971741,20.3200855656607,2.3198098646,324,490.0209980435,24.8895010948181,40.433500289917,15.7657499313354,34.0144996643066,NaN
NaN,334.788354596009,16.768331318421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,419.622285258399,13.3625002300345,4.9005894264,38.0235732625,255.604838392,16.6129140481191,17.8990384227987,9.0389625015176,24.187845581337,1
NaN,402.150837474692,5.49024241066442,2.4122820301,309,225.890840947,18.3039966477871,18.9330535011649,11.0791975508131,25.5299834519265,NaN
NaN,844.191308145883,8.07929795748101,3.8408263665,203.8751451827,341.5298408022,19.3194151790382,31.6237442222085,8.36199563916022,30.2770855700614,NaN
NaN,306.445032475343,17.8663368030669,4.3708971083,300,409.2801016366,20.3534356051402,27.3224986745533,11.2189152002921,29.4882313046666,NaN
NaN,521.393269259739,7.59483938645948,6.4724496302,346.5789318804,1412.547352205,23.2805617062787,36.7246257490208,14.9126317438594,31.6495299414682,1
NaN,601.380160032973,16.5088550967805,3.3545454632,344.8181818182,484.9457491869,25.7000429232915,43.6038750807444,16.5132292310397,34.8877085049947,1
NaN,223.775455158463,19.5098510437613,2.7070771137,267.0707707273,308.8520014179,26.104501247406,35.2097506523132,18.0572504997253,34.1525001525879,1
NaN,750.307840444508,18.7996005086459,3.25,302,3303.5642446698,18.4581255912781,21.2673125267029,10.2543125748634,26.6628123521805,NaN
NaN,549.572473990478,3.63506185486348,2.6774436852,32.7987563233,1591.6619273606,24.6385925081682,38.9518673238308,15.8982327839615,33.3798445560944,1
NaN,579.486083213773,18.4556012033219,3.6268735803,304,2205.6849885825,18.8657507896423,21.9214999675751,10.2202501296997,27.5120000839233,NaN
NaN,1246.77860455176,23.801577912252,2.2437499687,319.4375,1929.6312747175,21.4189406427844,29.8792499344924,12.1137327654608,30.7250861463876,0
NaN,866.101252804212,23.0571663378079,2.4599999905,236.2,1245.1954498268,22.6260010719299,30.6776249170303,16.5209000706673,28.7319250106812,0
NaN,230.70954557352,6.43997215805821,7.9999999319,38.2857142857,1048.3720016067,22.6043511390686,40.2509501457214,13.6030500411987,31.6067997932434,1
